,year,pol,sentences,ocr,loss_hmd_distilbert,loss_bnert-time-st-y,loss_bnert-time-y,loss_bnert-time-y_masked_25,loss_bnert-time-y_masked_75
1063,1853,con,"en suite, feather beds. carpets, and other'useful requisites.the rosewood articles in the toirawing-roolll are all""modern, and include set of eight 'citairs and conch, uphol-stered in green damask, beautiful chiffonnier. with marbletop and plate glass back, teapoy, and cottage piano-forte, bydettnier.the plate consists of about 151' ounces, in useful articles.the wine/1 are select, and consist of11 dozen of choice sherry.109 ddttooricheh dryot avy) or nt lx l afearsd oi.n bottle,19 ditto 'ditto, one year in bottle53 ditto claret'the furniture will be orinstant. when catalogues'the office of the atm&view txts day (tuesday), tbe'7thlay be had, at the place of sale, ander, no.",0.7706,25.153463809799266,24.24407700643715,23.930960624147104,20.507502921470472,20.445750446060828
1064,1865,lib,"but the foreign urinals were improved. the trade wasfirm, and in some instances rather more money wasar& ,paid for&oath of fin quality. the tendency of prime was &peat the week's mon there were very few english pees onmonday, and the foreign supply was meaty. all finhosiers were firm, both neigh and foreign, and hog feed ofevery description obtained fully former rata.. prices werewell sustained on friday. with fair arrivals of linseed, thetrod* was doll, sod rather is favour of buyers •but the value of cakes was maintained. tin'seed trade was quiet; but governed and tre-foil were quite as dear, as",0.7628,30.70555194487747,28.951431769373727,29.121261525464227,27.429041313571258,27.471935310713675
1065,1830,none,"forricn funds. two o'clock.riw'! pak spr cr. act: 614 peruvian bonds, 6 wet. 14alto ace. cil port. ild.l. 5 p‘t ct.d. • • 'ila. 3 . br. do. acc. 52di. ""(cc()unl go rues. iltla. 1822, 5 pa ct.airs. h.l, 5 per ct. i do. 111 98do. it 1825.6 p. ct. 35 sp. 111‘. 5 per 11. 211 ide ace. 36/ on. act, 214 iand -,,1.e1gn sii.at(es, two ()clock.►a it, !et 'hail35 20 63 --20 74 740 32i i2i ilk:4ls:m imp. 1:5 pm.)cocarxumted %lexicon ow at .r 2 pm),!i{n.exciiange, mark-lane; nov. i.th. suppli,... of wheat to-day are small in proportion to",0.8361,90.47128787947408,84.49337799487093,84.10892573815082,86.56739078987741,85.59386167455008
1066,1809,rad,"dwellings of the inhabit- iants. the permit iwo kept op by the menu with truckeagerness sad pseetpiamea, swift they estah. %, tick the rangeof the formals whew ow persists artillery opetelli and. atthe ant dodgem, a 'art esteber et tee ituraiaa jeldierswere eoeseated in the lire at. aveseatity. atthe arise two.tank the *keeling !seeps of mahound lesomeb rheareardweirjettlat boo% 11w weliaeety4add"" re. la theprobetk%feeds *beet 7 tie mi a ""my to 1 robes teem eideieebiellhear wive inede aid aotet pert of their pos, antvgaitstrai ildi ialeme km* ee theeusider m melia= warm the fts cam-"" a, an.. as allabemed llowsaia",0.4344,276.9175178166618,258.10012411022325,254.05358368578766,261.15323585102493,261.353303719625
1067,1830,none,"appointment ofsebastiani, to the department of foreign affairs, will behighly displeasing to the emperor, who has not, formally, evenyet recognized the new government of franco. it is known,that immediately after the accession of the present king, whenrumour pointed out the probability of sebastiani's appointmentito the portfolio he now holds, that pose° di borgo—thatwily statesman—called on the king, and stated that, not inhis official capacity, but merely as a friend and well-wisher,be felt it his duty to apprize the new-made monarch, thatsuch an appointment would be highly displeasing to his im-perial master, and probably might prevent a recognition.consequently, sebpstiani was appointed",0.8728,4.993717003337868,5.116168797002331,5.103541894236087,5.449696823897203,5.546432409644422
1068,1864,lib,"number on bawd lad been killed or wounded.of the officers the only one known to be wounded was mr. t.t. hunter, jun.. who was in charge of the deck. after thesurrender fifteen of the crew eedeavoured to escape impri-sonment by jumping overboard and swimming whore. onlysix of them succeeded, the remainiog sine having been shotwhile in the water by men on the forecastle and in the boatsof the wachusetta. she thee took the florida in tow, andwent to sea without any e haden resistance having been madeby either the brazilian forte or men-of-war. about two hoursafter the departure of the",0.848,8.95720425128928,8.68520992675222,8.85539973416889,7.374494257914872,7.41560475569347
1069,1836,lib,"the reports. the latter give merely the sourceof pecuniary support. how then could the former sum upboth these and all other sources of reward, nominal conned-tion, &c. ? _ _"" mr. sergeant jackson next alleges error in the popula-tion returns ; and, to prove this, asserts, that the number ofmembers of the established church in the parish of dromorewas returned by the enumerator at 56, whilst the commis-sioners have only reported 49, insinuating that the motive wasto reduce the number below 50. now, perhaps, the in-cumbent may have had the opposite motive ; for it was provedby evidence, with which,",0.9707,11.147444719893173,11.573716029391532,11.701092648231985,11.585344413312571,11.670078238976549
1070,1826,none,"information he gave. itappeared that certain influential members of his ma-jesty's government were friendly to a plan of emigra-tion, and that it was probable transports would befit•ed out next spring, provided the emigrants or theirasked: would furnish what else the.y might want,either from the assistance of the landed or commercialgentlemen around them, or otherwise. on his retiring,certain resolutions were passed, the substance of whicha to follow up the petitions to his majesty, by peti-tioning parliament, representing their truly miserablecondition, and praying for the means of emigration ona scale to meet their circumstances. it was also re-solved that an address of",0.8956,7.116433131942881,6.953973984562261,6.86618038171624,6.650896568935655,6.696599659314608
1071,1860,neutr,"robert hughes,land and house agent,53, church-street, birkenhead;has on sale a large quantity offreehold land,w thin a quarter of an hour's walk of woodside ferry, andfrom which there are beautiful views of the river mersey.the land will be sold in small lots, to suit builders and othersdesirous of erecting villas or cottages, which are now in suchgreat demand, and the price is about 3s. gd. the square yard.also,2,200 square yards of freehold land,in priory-street, near monk's ferry,upon which there are no res-rietions either as regardsbuildings or business.a small quantity opposite the railway station, frontingjackson-street, at a remarkably low price, suitable for",0.9325,3.692987326978312,3.7025705222864174,3.74323950778325,3.6051935366123593,3.591139931412939
1072,1813,none,"he rose particularly to callthe attention of the house to the subject of the sove-reignty of the indies. lord grenville, somewherein his speech, had declared, that the territory of eng-land appertained to the crown, and that no subjecthad power to alter the right of dominion. now itappeared to him very odd that the declaration of so-vereignty should be foisted into the body of one ofthe resolutions to which the house had given assent—why should that not be more publicly notified, bybeing transposed to the preamble of the bill. inindia the company was not known as sovereigns,but as merchants ; therefore",0.9025,3.9575221121707225,3.9205741786363895,3.9493970907679503,3.873041155228356,3.8988105530999015
1073,1808,lib,"of thesedistinations. ,sir t.• turton and lord castlsre.agii de-fended the clause as it stood. lord ca.stlereagii,however, after some explanation from sir s. lioitm-ly, acceded to. the introdndion of the general penal-ties of the law against perjury.'on the clause providing that those who bad serv-ed in 'the local militia, should not bp again liableto the ballot for that service, till ter the lapse offour'years, an ameodtuent was proposed by mr.yeaktc; tor extending the exemption till the indi-vidual should be liable to serve again in rotation bythe exintustion of the roll.lord castlereagh thought..it a more effeaual,mode-of general .relief to give the -.exemption",0.7697,15.213565836645305,14.761280079371344,14.701186425830812,14.390328634487203,14.561259094562297
1074,1864,lib,"withdrawal of thenovember consti;utio).the second reading of the malt for cattle bill°on monday night, was not suffered to pass withoutsome strictures. the opposition was, however,merely verbal, since none of the malcontentsthought fit to move an amendment. the maincause for discontent seemed to be the apprehensionthat the chancellor of the exchequer had broughtforward this measure in order to conciliate theagricultural interest in place of removing, or atleast lightening, any of those heavier burdens whosemitigation they had a right to look for at his hands.mr. bentinck, usually the farmer's advocate, de-clared that the chancellor of the exchequer hadalways been a determined opponent",0.962,10.402453906684725,10.631793775497785,10.683551040261712,10.220784193978051,10.039069802627393
1075,1854,lib,"the ordnance department.his fine form, and snow white hair, had long madehim conspicuous among his troops ; equally, as he is saidto have been, efor his amiable and estimable qualitiesamong the large circle of his friends and acquaintances.he lost a leg, which was carried away by a round shot,and died soon afterwards from the effects of the injury.general goldie is also killed. sir george brown waswounded in the arm. it was a flesh wound, but he haskeen lately suffering from general indisposition, and, actingupon the advice of his friends, he has quitted his com-mand, and gone for treatment on board",0.9351,6.885609019178812,6.99837511500371,6.984136094570481,6.488557866732531,6.554629911168399
1076,1810,rad,"man would wish to have tern out;but there were also, it must be admitted, cursedleaves in that book. ife.kad one in his pocket,which ho here ',reduced. i will show you onocursed leaf. here is ne.ein which we have mr.wont receiving su much of the public money, notfor duties performed, but to give him ao oppoitu.lnity of plundering the public. this is' no newopinion. it was said before, by mr.,burkeand mr. dunning, who had complained of the in. 'crease of the red book, and the consequent in.crease of the influence of the crown. he hereexhibited, as a proof of this assertion,",0.6723,37.27960335335842,31.215726486140817,32.577040757422225,32.33657400161178,32.606382048359976
