,year,nlp,sentences,ocr,diff_random,diff_majority,bnert-time-st-y,bnert-time-y,bnert-time-y_masked_25,bnert-time-y_masked_75,diff-bnert-time-st-y,diff-bnert-time-y,diff-bnert-time-y_masked_25,diff-bnert-time-y_masked_75
659,1838,2088,"and india .. 4th saturdaymadoira .v. - .. 1;;.t tuesday ilm b. si,--slark b. reindeer,brazil & b;ayres. each north ; alarch 9.ila:bril.,2li7n.america .:. , . : ... ist wednes. tyrian.. 'mar. 11 h.m.b.briseis,s jamai..l'ward - . ; march 10,2.151. st hayti ist (1,1:i 9t. net,• • each month. li.:if,.rlciii g.tar., .laguira, a pril27.mexico and ha- 1 15th day of 11.m.13. alert, 11.m.8. hope,vans 5 each month. march 17. mar.di z 3.s jantai. l'svard 15th day of ll.m.b,lapwing b. sheldrake,2 141: k hayti. each month. march 17 april 11carthagena .....1 , • - - ' u...„,prices of shares, liverpool, m anott-",0.7053,17,11,[1823],1823,1851,1851,15,15,13,13
660,1860,2194,"l .pref . min. 100 25 'orient .131 c. corporation all 404 414 414stock'! east and w.;st india... 100 20 otteman bank - all 19 191 in stock; london loo 100 (provincial of ireland .. 25stock st. katharine no 10 ido. newstock southampton loo 25 south australia . ' allstock, victor la .................1; 100 102 104 25 ,utliolil of australia all ——l to ido new .............""', 2 --50 !union of london l2 28 29i1(0 .unity mutual so = cl",0.6154,34,22,[1853],1869,1869,1861,7,9,9,1
661,1822,2194,"new style. the difference is exactlytwelve days. the battle, therefore, fought onthe bth july in one account, is the same statedin another account to have taken place o❑ the20th. the present papers add, that anotherbattle was fought on the ist of august, in whichthe greeks were equally successful as in theformer.—(lbid.)morning herald.ithe enumeratio❑ of the manifold mischiefsthat arise from the verboseness, intricacies, andobscurity of our modern statutes, might fatigueone's patience, but the subject is otherwise in-exhaustible. the doubts and difficulties of ourlaw proceedings are not imputable to the com-mon law, but to the innovations and altera-lions made in it from",0.9336,12,13,[1822],1821,1821,1825,0,1,1,3
662,1864,2194,"eiv th e atre-r0 at, ,sole proprlotor and lilanwer, b. webster.2!st week of miss bateman.this evening, the i'ietty horsebiieaker.hiss wool ,gar and m r. j. l. toole.kt to eight, the new drama of leah miss bate-'an, supported by messrs. arthur stirling, it. phillips, bil-ington, stuart, stephenson, eburne ; miss h. simms, andmrs. billinten.to conclude with lady belle belle; er, fortunioand his seven mandl men. messrs. j. clarke, fl phillips,stephenson ; miss woolgar, miss k. kelly, miss_pattijose;hs, miss l. laidlaw, miss seaman.commence at 7.ea 11.-every➢iiss bate man.n i g ii t.3iiss 8.. teman.—lf.ail—tnis evening'' the 126th appearance of the great tragic",0.8095,54,17,[1857],1864,1864,1864,7,0,0,0
663,1849,2194,"beef is execrable, andvegetab es—none ; and nobody has time to catch fish ifthere are any—viola la carte ! any one who will comehere to dig gold, or bring goods with him to sell to the. diggers, wilt make monk-y. n ocher business will suc-ceed. whoever comes must bring a house with him ;there are but few here, and lumber is 600 dollars perthousand.---~the brig ida, from california, via chagres, hadarrived at phladelphia from kingston, jamaica,with 300,000 dollars in gold dust, and lumps, some ofthe latter weighing over 71b.the latest telegraphic account from new orleansis to the 26th of june,",0.9197,3,2,[1846],1846,1853,1853,3,3,4,4
664,1829,2194,"hume said he thought no member bad expressedhimself an strongly against the proposed measure as thehon. member for gloucester; he had a right certainly so' to do, but he (mr. hume) was itti'ormed that the lion.member's speech had been printed and very industriouslycirculated in gloucester and its vicinity, and was postedup in all the public rooms. he (mr. il) said when pe-titions of this nature were presented, to the !italie, itought, to be stated whether any measures had beenrssorted to, to inflame the public mint!. let the peti-tions that were presented be spontaneous, and they wouldbe respected by the house.",0.9168,2,7,[1820],1819,1821,1831,9,10,8,2
665,1807,2646,"36s to 428ditto so to 7otb 34, to 422ditto 7o to bolb 338 to 368small ss2l• (greenland) per lb, 34 8.1 to 3s 101large ditto loos to rhos per doz.tanned !lode hides as to 3os eachgoat skins —3 toprice of tallow in london.st. ismes's market 3s lid ('own tallow 54s od to —sclare market 3s ad yellow ruflia 564 od to ...f.whitechapel market white ditto 52s oil to 005(pet robe of 8110 3.. tid soap ditto szs to —s cd---. melted stuff 434 to 444 od9. id ditto rough 18s od to osaverage price 3s lid graves zos oilgood dregs",0.7427,41,5,[1836],1842,1828,1807,29,35,21,0
666,1853,2194,"labour.tile witness then withdre-w.mr. edward hales, corn merchant, of bush-lane,city, examined—l have been in business in the city fortwenty-five years. i was a member of a committee re-cently appointed by the corn trade of the city to sup-port a memorial presented by them to the corporationon the subject of the heavy charges for porterage andmetage on corn exacted in the port of london.the chairman—are there any points in that memo-rial to which you wish to call the attention of the com-missioners ?mr. hales—yes ; that document and others i holdin my hand contain all our grievances. the committeeof which i",0.9642,36,18,[1846],1847,1842,1853,7,6,11,0
667,1840,2194,"be had on apii-2. paid b"" 4sent into the country, postage free, in answer t° - '.......—.................,______b 1r th s. illon the 21 it inst., at elmwood lodge,‘wife of t. bramley, esq., of a son.on the nth inst., at longport hall, tto lady.. 0 4dartivdavenport, et q., of a son and heir. va'' oron the 27th inst., the lady of j. h. lloyd, , simiof a son. 0, .1,char 'on the 28th inst., at hackney, the wife of ye.son, of a son. c,f the ‘;on the 28th inst., in robert-street, the lady if',~ 10brathwaite, of a son.a son.on the 29th",0.6746,24,34,[1844],1844,1844,1844,4,4,4,4
668,1855,2194,"the negotiations• at vienna.the papers relating to the negotiations at vienna onthe eastern question have been presented to bothhouses of parliament. • they consist of 14 papers.no. 1 is the text of the tnemorandnin communicatedby the plenipotentiaries of austria, france, and greatbritain to prince gortschak'off on th-e 2801 of decernbv,1854. it contains the four points or guarantees :no. 1.(translation).emorandum communicated by the 'plenipotentiaries ofaustria, france, and great britain to prince gorts-chakoff on the 28th of december, 1854. .in order to determine the sense, which their govern-ments attach to each of the principles contained in the fourarticles, and reserving to themselves,",0.902,10,8,[1854],1854,1855,1856,1,1,0,1
669,1824,2194,"the quay. by the intrepidity and • exertions of a sea-man, who instantly plunged in atter him, he was saved fromdrowning, and brought on board with no other injury save asound ducking. the rescue, however, demanded a signal displayof his liberality towards his preserver, and turning round, he,with no -small ostentation, tendered him the win of sixpence,as the reward of his courage and humanity. the bystanderswere astonished, and inveighed loudly against such unparalleledmeanness. burns alone, remained silent, but when pressed togive his opinion of the act---"" why,"" said he, "" the gentlemanis surely ale best judge of the value of",0.8522,3,2,[1844],1821,1821,1821,20,3,3,3
670,1822,2646,"at which the king presided. aftera long discussion, the great question of peace or warwth spain was settled.the km: was most decided in his support of thepacific system of his prime minister, m. de vi lleleand the result of the council was, that m. de mont-.sior ency receive-i his dismissal born the cabinet.%i. de villele instantly sent off to madrid an ex-traordinary courier with this important decision.6 t cat praise is due to m. de villele for the firm-1 i have lately had. in the foreign land which seems to invite,you, you will find only misery, death, or at least",0.8706,12,38,[1823],1823,1823,1823,1,1,1,1
671,1857,2642,"the river. on the21st this position was attacked and carried. therebels lost four guns, and suffered severely, espe-cially from our small force of volunteercavalry (under two hundred men), led bysir lulu orra.iii, who are stated in hvvelorx'sdespatch to have sabred 120 of the enemy. no timewee lost in pressing the advantage thus pined. onthe 21st, the day of the engagement, the britishforce advanced 20 miles, the pest day 14; the re-treat of the enemy thus hotly pursued was too pre-cipitate to allow of their breaking down the &intimbridge. on the 23rd and 24th the advance appearsto have beea motioned withcat",0.6664,8,7,[1812],1812,1812,1858,45,45,45,1
672,1847,2194,"of themob were permitted to go through the various store-roomsin the mills, which were expected to be breaking down front the quantity of grain being lodged therein. contrary totheir expectations, not thirty bags, on the whole not amount-ing to sixty bushels, was found stored in the various rooms.a short time after this a waggon arrived at the mill-yard,containing about thirty bushels of wheat, which was imme-diately seized by about 100 women, and carried to the en-trance of the market, where they stated they would sell itat bs. per bushel north-street, in which the market isspiotpuualtaect, wwahsoat appliedt istimemern. entirelymanny tak,etnhep",0.9134,14,17,[1846],1846,1846,1846,1,1,1,1
673,1803,2194,"lc? cacl tentkv pca, p.:.itage to 4t.paii.th, particulars he of.ty had open ..apptiratimtthisafee a 1... r !lours of' .6""irvivt tbr nora-,alt;) 1.:4,r bribe atflo9l.p.m. • -",0.4864,39,5,[1813],1814,1814,1811,10,11,11,8
674,1837,2194,"had three months ago clause in the irish bill."" now he ( sir r. peel) had certaintyentered into certain resolutions of a hostile character to- heard of a postliminions precedent; and it appeared in himwardsthe established church.—( laughter.) why, whatever that the precedent referred to by the noble lord on thts occa-bill were introduced upon the subject, what power had the sion mustembrace something of the character inip.:ted uneergovernment of the day to prevent meetings at dublin at that teano___( laughter.) fintl,ing that a si. cseuse in thewhich similar resolutions might not be agreed to, and upon scotch bill would",0.9245,19,9,[1844],1844,1844,1845,7,7,7,8
675,1820,2194,"and faithful servant of thecrown, (the colonial secretary), in the shapeof a criminal prosecution, not for treason or forpeculation, but solely for obeying the orders ofhis superiors—of the governor in council, andof his sovereign—l have no hesitation in declar-to be, not only, a direct attack and censureupon the two preceding governors, and the. privycouncils of those periods, as well as the gover-nor and council of the present day ; but a mostafross and. violent inroad upon the rights andprerogatives of the crown itself—and in the mostextraordinary and unheard of shape ; callingupon the executive to proceed to prosecute,without proof, and",0.9096,33,17,[1844],1844,1844,1844,24,24,24,24
