,year,nlp,sentences,ocr,diff_random,diff_majority,bnert-time-st-y,bnert-time-y,bnert-time-y_masked_25,bnert-time-y_masked_75,diff-bnert-time-st-y,diff-bnert-time-y,diff-bnert-time-y_masked_25,diff-bnert-time-y_masked_75
643,1818,2647,"th 'pole' - ':4.1 is perhaps (flooded on reality. ()ore~,tte.....le'ltheit progress round this dreary hay, whales ; and doe ti,deaetege tilt: ' „.fre ' ...:t of this salvaile'ditcoviart by, •*..' ' -,,' .- •• .. • ' ',4, , ~-- , •• islor • mts..' 's - • ---*"".. - ' -`:'~, 110 hap . 'i"". • , ;,, •. , . .n' vtaisael, inlo.. ~,,, --- . . -._.:. . • • t .. . ....,...,,,•,, .. . ealif , . ~.6 lor nippy to isaforill . •• . , ,a, ' - ' *.. -,:-..;••••-i.„..,i. go rt*.yr.)l4l..nth ell.",0.4462,33,20,[1814],1814,1814,1814,4,4,4,4
644,1820,2194,"watch and ward bill was read 1 third0;7 and pissed, as was the mat me mutiny, andor two other bills.the queen.ifiltilli t, sr) of llvelipom, rose, and observed, t.bat,tio4swiiachad already passed in. their lordship,e relative to this subject, it was witltaadte,y-tartetelut reluctance he bad' to rise to propose._ -1-' adjournment of the bitting of their 14 tmodfilhi'isint:°""'nflt which was fixed by orderlisle el--'l‘e toisietet'o-morrow. but circninstatoiene,sytotik-11!e to his knowledge since that prnce itlie11 1:1il""hees which were thought to lead tot'lrs thee'snels a accommodation would takelae% a' rendered it more than possibileuntitie.teeaaurvpt"" proceedingtour ti may be tenderer.1hthe'• (;',proceeding'wolf! i not be",0.4847,41,21,[1819],1820,1820,1820,1,0,0,0
645,1814,2194,", ci' ig'river at six o'clock that even,ill• cop-,, olt' 1101 have the honour to inel°'` i;ior. ;10 ~,)ti ""i t° co""allaccount. of his proceedings ;aria time pesideration the enemy's force' witch vi.strength of his -position, toote, a*l)l'asun, daccbati—",0.4313,8,52,[1813],1813,1813,1813,1,1,1,1
646,1811,2194,"gam, .lireat tisussell-str,-et, ittoqlii3thirv,yvslettl. , at itav.l•tolv,r. • 1.*imam boil la 1. '1:p11111.r, e,sy. tracis. thttl6ivly, at wilton, nr:. 1114abetti",0.4558,20,35,[1813],1813,1813,1813,2,2,2,2
647,1807,2194,"with' abbot2 • :i - - lo,coa , . . isr,qco a)0 pr.., sof scxphinator# letter. press,: price 11.. 1 i5,..6d. ins' ..• - .'4 t... •• - • • --1,,,,tit - ..• - . ... - - 2."" ' •:' ' s, oc., 'll,lantib..• '`l 7- 0' :"" - • 0,,, - :.- •-• ”.- •••-• 4a, i'...,, ~ '- rk' s eries of ri4(:ravi i 4(.; ~. ezplairiiiiq the 6-aubesoo -: - - -.-• •- t 2,3 a ot;lhe n6rves... 11 charles died, surgeon. iii r(tea:• :ito.-459 i •- - 4.,'. ' f;,, ; fp.- •• •':. ,",0.4448,52,35,[1814],1810,1814,1801,7,3,7,6
648,1810,2647,"tiog; siaii:o6#l4l tilaced hat was .i,lllllilifuta wo •iltr'elit'iliaiili it toe k.4patiiiii; was bytnisfehe'seplittieflto'be'thedeltho,liatistelptcm ; whereas'thenny a* dnite,fitai preeeittlfetiln ilelng phsent bi•littliittotiikti:'` the pike 9costsunenstras in plant clothes that: day, as .tviiiiii,dills:plikti 4.r. constii,..-i4. the other. furkeills,10ifltglted. as' before itatid.' 'a ce*eert,,nod,ite, .. o'hivr'•...the '•~......,...."" ... i..iyago ,soisnevseat london 411itia, . named gertz's, trapchtfgvil by a mr. collop, of lambeth, with '441inea quaatily 61. cochineal,' value 1161., • hith fie .entployed him to carry. mt; callop had purchasedthe cochineal}yesterday froni a druggist in clement's.,lane, lomtiard.steeet, and employed the priinner;wtiont lie m'et' on london.btidget to convey, it tothe house of a dyer,",0.3263,49,55,[1813],1813,1813,1814,3,3,3,4
649,1819,2647,"said that the coon had sopower to order • jedgaseot to be ootered, bat the de-'sedates oriaht bring the ledieterent to trial.the defeudent, va, leboure.l ender the indratityofdeafness, stated. tilt the indictsovot had beescalled so, bet osevirrenve boa addseed; and that,by a previous ainneetornit bet seen tilt other parties,• verdict of arqvlitst yeas gives. i had been me,gaged le varies. branches of edeyation, bat losecoopirtely rained by th.e itedieltnet, end be woo(irished to prove his inoseeette, sad so mow damagesfor the injury which he bad 'imagined.'cite calla? said, (brat if the detailed could bringforward •is aholing intl au mildews' ind",0.4879,29,51,[1819],1819,1819,1819,0,0,0,0
650,1813,2194,"attend all cabinet councils, and wil°l., ,net ipy. bis mind continuallyfot-e him in his judicial c:iitacity; and ""!'_,,,asides, is to sitio.i,tulo:hient, and correct th 6,of all the. courts in the united kingddi'l) 'fi,10to-.if velits, or any of his adherents, $,.. „!,~...,a. 1,tempt, to sal:, that there are any dei.),,5....7.'.;,,,,his iudi,...ial oilice-from which he 'receivtfß!),oupon the sobjei:;4tut..""necine, i. shall not 51;1 ink front t.inri! pro‘ing to the contrary, t. an ablo ii,,ishould in' wantito4 for such an undertakingli:'qas to (lit; tine>rion before the ikoloc!r . in,cts,ity 0(a vice-chancellor, there orq.;:'.;!taleitts to fitise' wiio will f...vltaill jilt pr°l,lloi respect the improvements already",0.3404,46,8,[1813],1813,1813,1805,0,0,0,8
651,1804,2646,"'ma 6e f.utrel in the yuowl (err and difctlnd..t. 6t :114 .%t.:hor of o:,fe i^t n ; wht.h vnt •41% c• .•of tse ru:l 114,4 tna it.tr ty 21 •nen, numiern p t t..t f. 41 yet 1, :t.• y, f., 7..6 .i.rc ri..ucn i i ma .ner 11,1,,,„:„, 1f; red c.d.a,u tdc velocity of %la v./nowt.",0.3959,58,48,[1815],1813,1805,1804,11,9,1,0
652,1804,2646,"taalore me amount, addrvil.d to mn.kn:.,lt. at ahowc.own. and efarrl orialitcl y iga -.44 tajskm =ti tat chic to la :ant ica•asp* moil_ sem tobe isonialiona•sitaw•slber the mt, de tamsdeadsroral parsons, viz. one 1 elf al the ms der oftmeasher mat..+,u arbor halloo theta& day of dearadaseseet.imb parabahr et a new ern iva be goads& haw tbe aftat jossarr laft, to the hams theibmie ohd odors as therealm plepriaters .1 dada shimthe dividend far the tae year was am& 7s. sd. per bare.farther pantrabet slay bs boom be maptong to mr. !loftsolicitor, cc mr. loom, clot as tic do*- company..to",0.4042,51,20,[1856],1857,1858,1857,52,53,54,53
653,1810,2647,"and.tbe•itnind„'. unable tii. litter itself with the heti of redress from tho..justice or; generrity.of ,loess, maturally reverts to',itini,- wao. le, haphatically .dentotelisated, a''jii'dtilfor the ~.oppronted ; irons hicinveice we may cent:.lidently ltsfec that aliases soll44nsint, when the soulof grin sheltenjoy, issreuossapi, *lilt their fellow:a itbjectv,, the adesaissgo qt- freadoio; .s h ill :portip:,pate esysailiist tbnierikthet andtliat;ti,;liki:sl;„,iiith are note, -contrary t0.""41f. stitv'tirttlitett,policy,. unjaitly withheld; itiv • '..r •i i uri ,014.0 these can islyrsieltiiiiiltietisinifs tbnith. •why, haring no interest to .prointite bat' that ,oc.hoinalt..stature in gcneral, vies; the state of 14,4land with an unwrejediced eist;lraith:-aaimercy, the justice, and the 'goodness olk•the",0.401,46,45,[1814],1813,1813,1811,4,3,3,1
654,1803,2194,"on fire, and thereby an infinity'al buildingsin short from the 11,0 wind,and the excessivediyncss of the. season, it is ,ifoliossibit to say. whathave hen the consequences. it is.but. jos-, lice to say, •tharthe cictzer6 are very, much in.debted to the officers and buldiera of the garrison,and to the party of the 4.tst regiment.(whomilichedinto town dating the cunflagiatio) for 'their kindand timely assistance. every detotioion'of per!.'ions seemed animated with a ale..ire of. exertion, tautthe verv.exemplary conduct of mr. ga-8-14.t it roy,ph') lives at a distance irons either town or 541141165,was beyond expression kind and humane., lie con.&lilting his own horse and",0.4834,58,44,[1810],1810,1807,1807,7,7,4,4
655,1813,2647,"heys,_' at ttretee ' ...1 *. ' • ea .. • 'bele* -wok,. t,0..,,, imiilc - -amitihmilluk. ripiie id brailyi litfitttepreperty of john ror) . loli4"" :•i*-"" . a 41 mg 204 1110;tirgri oise • ,• ~•soon& tars c• . • illsoster-rows lemke; tied 4/obi rites'aferwiele.4l-'• „.. "" 1 ji *moo. esq. of,lbeselete-balfeld ,'r dmisiedd-:-cild ' • ,ed, op'.jal y' ilahim: dhloaaribmetbenireallito.tte.; olt dithleaik*-.-1 - ""- • '~'vasco-un .„_ ___. .-- :j -- - ' - elettle4l -7,11"" vt ;'' hi a meld selection of bots‘ pewicalarly a npneflrs • •• 2i.iii_r6sametlime, , •a person lies =wi goo4smtaleutif . i.",0.3407,54,16,[1814],1813,1813,1814,1,0,0,1
656,1814,2647,". „if ed,""1,,, ilikarirmopt ppm"" ,or bs; ot.:,f.,1 eli....ilitifiii.... 4;,;. ...., . , 4 ..0., -ci . alb, 4t•• .•vii orivibiumllikolive,:asaii& •.., .• . 't-• the dibt prov **pipit ,slilat . estate by 01,,urvir' . l-- ./!, 7(111 tine aptioi .' •.-kniwit voiefet-i.-rt , •.,) a444"".2• 144. kisitiffintis indtti. until 'til?ey amid have received; ' ""'wo` wen hytosieitiirchli'llif . *ilth-' asirutillig' ill -miwraou. snovnit. that ativeliiiessliiii4oop4, ntnifotwiewasietti, .v.pitid• ow' *lke bt• the . said sent :11°, ""est:~.thahlenitthit ms** isiii;,prweehliii!:€444iiiii,""r4 .•for timings ..ssi.ilian.4,olo -1410e""40.**11""4$ et 4140,114112..1.10d.. *mete otheyvisad •• so deptriltid ' tesflii,4lr•iti e,. "" ''': ' ' '' ' '",0.2817,53,34,[1814],1813,1814,1813,0,1,0,1
657,1818,2194,"fluiiihay, wnt, spoken with 9th feuruary, 10, j•lung. 79. e. all well.111 il d june 2.4.—saiivil last et'eiilor4. scltbet%yid) packet, cayttnint stopples, with a mail atefor waterford. sailed alsu the 'eurtoise lighter. s'''tcol:sti,joirmo pchibro'i;e yard fur plymouth, with a tilianhcrvessels.—arriveti the auld:mil pa.:let. c:iptaio storka omit :tad pa,sengers from witten-told. c.:1) ,de.1 i, 1. —sailed last ;night the firelin;littglie,, with the mail fur waterford, am"". this e' nutspoaleicester, captaio steele, will sail with the ,f lyx `iarrival 1.14-re from loodon.—ltemaiii, the li.ebecc3:i.,,dlcwmouth; frienth, tor cork; lloyd, fur •,and llenriltta, fur chepstow.ststrrtwe have great satisfaction in a,:tigthat the roll is now",0.4116,11,55,[1805],1805,1811,1816,13,13,7,2
658,1813,2647,"*sr;olitlar ' , sporting' i ,tei.liqsnce... .- • .ai and to parliamentary influence, wilihout possessing credible, that le.enepouth..q'or the cempatin. is oil'y.; 110'appohlbattrit td- he 1.' ~..._ a the 1 wales, audeasake•lealest.linuaws•-cousief pastry, royal; . ~., -• . - . --.40...--, • , •.)which, like a flower cut down with 41tet scythe, they so old) we.otzliss3d.cacadorea, r(ewmottket• july meering, [MASK]....neale on eroooolitiaslpaugetr. ~--. f the '!i '' ' ' •..'.•l• til should have passed 'the datrovr, enii., 01.1 ;....wither in a moment. yet that paperhas the luso-ttiltatedat jowl& •ebro, •.takes ..uasemance, 9 ...'.'7,74-77 soce.m 11 i tan order or dm",0.4603,44,40,[1810],1814,1814,1814,3,1,1,1
659,1809,2194,"william aild.l-liallt.o p halt t, oi ntaricly*ster, cot-, itm-mantii.ictilio. 1 -tioillijrr, :sic of !1-i.tollili.*, uiasilif4atir:r.atic4iith kidtlicstotir.r,t3i wilitdcitipe i, .\1,40.1,1“,bitcr. • , ""c lw' i( lacki i, of ile r'n%{;nicer,,- cir,tv:r. • •itictuitsl courulitthe yvutitir,'.iite et great.p.,11;tner:;(111) 1:lecsiti a. 1.1 ti ly±tl64l4,ek. i11,t141',.t: • .i• ;149w/if/'_ . • • s .41v• r .40r e '4. rt.loht . l.*tactursrb.,gri#l4 ;jo cc). kvotc;r•jalit*, l'cwcr.trect,1 f.'lsm,,:lrai:-.1 it'. a.. fluti'stei.,:, 1:11e..-,1•4e,c.""?!•441 .*° alt or .i.ll. ju.nx 13.tived - t 1),: p:r.;,:;vcrj4 tihttisy,bert' and essoall:, :!ihod, sod ti,""});14047!.hithhk3.a.l4.l4.a.lgita ; tr,pitba ; itorikcm, ~watt,, in in isgst,, anti'i)the klorat ifq)ll',""44f4ll;frt-ittatio.falt4- , 'tot 1\1j:1 `.!14, '11:11•;4betiv,y, :liston, tur.",0.2846,56,12,[1814],1813,1813,1813,5,4,4,4
660,1813,2194,".:j . : :.1: : : ::: . i. e.n.n. dividedioatutdoosold ini ••. in' "" ..!ai itl4, iiiid ~,`,""4,,1 ''' ""1.6111 lotitery ' touitsis of , only -00 u;et' 'o'r4, .... 4 0,,,, ..,•...... p.. • • .... ~ ', .......... ' 5 000 i'ii : ....... is 1: : : / :f())110 00 ... .... ' ......... ..4,10004 „.. ..... , • 600 . ........ ""• • • 3.;""if , ,..,""41 $ ii 9 (if icka ,„ 114 ' .. • 1lite' ...... •i • • ku ' ......... .. . 2,000a t.: t,_..e 4• „ .................... 1 400p",0.2816,22,47,[1813],1860,1855,1813,0,47,42,0
661,1815,2647,"- britidi1, argent, and in a* ench, •which has spokes with ellingi• light hiltinteteotiti.neliesitzettbi4inilaseirweah:i ceihthieiwflowed:::et4:.liplt..he,teitaire-degirealerlijiis 7t/ ind.lo pftl,„ nr.s. ailiii,tio-oa /6""4""11""; the trialril.""pe 'alm. dtfeace 91 w odestdiptilas. paver/ mary 9 .tiitil if 4) pm*me pleirtf; thistiattlf,;,'... .elates kbut *a tour: ' a taoisatitti:il'e 4144'44. town t'ti,their needier 4.! esti- tetday •nit :gatti :4'4°l'n • coonsnot tii, •katiritlirb#t.""l: duoi% piild,:tisskitwele!if‘l„ or etra4iknijiit3osenr., .adectii(414110tti0 the 014 ' t tone.~... ado. 4gome•flasago. *46 neii'ig‘iiitiiiitt • l'i-1""' pointedifcelled '••th s iffifott , engtilh. .. • i , ..:, • reset thesofdteh-ii: at pre• er it. at thill'lld:4liteethi:itlyziz:stneefnet:t.foaosfrig..cribtpl:,...,.l•:::: '~.1.414:1.:e.:""..e.1141:1.0.:!vi11:aba4;.e_11.if",0.4565,0,53,[1814],1814,1814,1814,1,1,1,1
662,1811,2194,"has left thrqe daughter', lli,j/1,2444.n,...'41holliday, lady louisa :itodney,""?.llo,l tal!el"",,igh:gev'rs'rlesitbiti3:l:u;osll:,4.rickljorj.,(4rbest. '.l:lke countess's fattier ilieur,j.:eenorl%ofore her, soon pfrer the duke of 'outel, dio""whose. will he was a, legatee 10,1. , il""pooridg.. . her bolo ill. joilher ladyship, it is said, bad t ant,'4l •i a .),ties, but those we commit 10 'ls'"" ,ive pilli.toilhoppy'to give pleasure, but nevetitii..,,,ost odpthe earl survib ea her, end reui7seat, belot], near beltinglass, irjsnu~. . ano'lilricith.' 0001.0'on the 6th init. at itichinotai, the • eo,link, esq. via son. . • onot :caqict ', ~the sumo dity• the lady of christ r0, 00' ash grove,vesterdav, in great geory,ejstreer",0.4519,37,6,[1814],1814,1813,1811,3,3,2,0
663,1813,2647,"irtiiii..bi,ains. are prevented from breaking, anditelt,teretnentink 'tithing kwbutily removed by av liite-avap44,49bence of mustard, universally esteemedfat its eitrasitdlanry'lttlreacyln. ithehainthints; pal6ies. goutyti.q -end coutplaitus of the ptanuseh ; but where thisernaki remedy has been unknown, or negleelett, and the chil-itioliniltive;neshairt lithke; falvilly ce-iijat f. will ease tlu paig, and very speedily bent firm.prepared and tool() by •r. jihuiron,'apstikeertry. 11, g,reek-street, london; the mimic!, aqkpillo ut it. 9d. reek -t,hesu is, lid. suld by every medicine yeaaer to thekingdoms. "" • ' •-••• • • i. •,, • . • ""-tep the genuine ham a black ink stamp, with the sawof bt.johnston,",0.3884,3,38,[1813],1801,1801,1813,0,12,12,0
664,1813,2194,"branishes of anatomy. surgery, the theory aflapradice t t phyie, chemistry, rnittwilery, botany, arc. 14""by those eirthunit professors, ors. munro, gregory, mask,lituniltiln. duncan atal rutherford. we trust we shall nutbe:le:ruled lift:sumptuous in saying that our proficiency .1,114acquirements an- not inconsiderable. having fur a long semi.of years mule venereal complaints, anti the various disonxitet the 'particular objelitot otir studies and poelicelit w'. he 411,, that.walio,e aivtireti.itoqiiritait nci.i;jecige of their tre_it went and cure. in slight and fue,t.cases of infection a perfect re-est,dilislitnent is completed illrhe short period or two days ; arid in those of the litraostvetvr.iey, -where other prat fitionern",0.4568,7,32,[1812],1810,1812,1809,1,3,1,4
665,1811,2194,"oat - --r,zss„a 345 4,0 s1:,,t-y , ..,...,.,s3s a 595 1',...t.w,l tlitto .. 44i a 445:0,,a,, ;... ,r--.., los a ,97.;. , pot“l,,cffitto .. 4ii ;% 41,,t. .""'lttet-'42ast-bgllcrs'9.).s it. gib ' rittpc, s4cti'.4.. . 541. k ,$bl.1, :r4 dill& . . sg.s a 63s fine [aptly - . tut,4 a igssi, . ~,, - .. nis a êss stiontir..---4--.' 951 a jossvtut42.1'frrl`'4 /'iv",0.4239,10,49,[1814],1813,1813,1805,3,2,2,6
666,1817,2194,"thest4indontavern', bisholiicate-.kii42lll,94thhl conj'e house, unigate-hill,uno,.fourz archthat,'le the i r.:th instant.• ...~...44kutubttruf connii ty"" ' .~....,..' .b.la, nl^ k b welet! c..ecrctlry.',,,,',,,,r1 •4"" • a. .d.' ' .9 •., ' 4'.' in % ----------------:•—.ph. ,n pothshriti in tivo. price ili. gil. •appiim;',,plsent state of p.o 'ili cn11t,,11'..-glar4olin murray, albemarle...strcet• •h., :11ii thy . .""01';;h„.. ',l,'""'4 poblished, in oro, price gs, buards,ifilviii:1:111t deslgni, by 'l'. stotiqrd, ii a. and ;n-itl'r,n, ' ""nile' cooke, c. heath, and \v. 11. lorth-c.i'n'ivr ' . . . ,4 r.,:. .'' of christian prayers'kx;llhttp,;„i!;,,ll,,pe, and t. harity i with a morniisr and14.,\'4ldsjr,.thirst an eei,►""•,... .. 'in ci).",0.2749,41,40,[1814],1813,1813,1813,3,4,4,4
667,1813,2647,"mho• eseminedesery pen ad ieqmir. . ' ir;asswa *no 4c0me.440111 ilciplile: comit it.spy. ioci .;firki awl 1,4.• . . to! filt: . made it.-the pens were aftoreardo sold by400 ,t:atila.,___atrielopoir4..takiwhit......iumeit,4,day .0this.ipli_411.. 4 . . tei, , .,o,ippsealkilt•tdenritkln illy.. at auction, authe 'green dragon, where the bet had7010714i1d , 'did)* otetabliglsllsd; altrtip44:lo.4l;lorivile,l4los it gegliiirtdotra itqlf, ••:'• .i, 41.11, 10.110poillt ~..,. 4141iniuliestei of int...i; gain decidm,rpitoprils . '' qiegabiwi... .4iiii .....,avirits• . , . `kairalle l'lsietithr i ,tlrh ninon of an itlditionat charger of tile hits';140110 spilotorritosei : swedish rtes n, ups chostp ity alts, • of -""'w _.`ol.""':""lr .. ..,, ..",0.2855,10,7,[1813],1814,1813,1813,0,1,0,0
668,1804,2194,"private, expeditiously and elegantly.'piano forte and harp taught.schools and families in town, and within ill milt!, pune-tlially attended, and systematically inst:ueled hi every peful,elegant and finished part of modern dancing and music..ladies and centienten of respeetability, coining tloni thecpuntly tc, le4m, oiliccrs. foreigners, and all who wish to/flake extreme rapid progress, may have apartments andboard in the house, with constant instruttion till perfect,which this way takeaa.very short tintcuracy.],anted, a• curacy, with residence in.v the parsonage house in a healthy air neat the sea.' ler 'dry i liativn within 7,, miles sitontir,n,. in exchange fortile in a pleasant village, situate nine",0.4499,47,38,[1815],1810,1809,1809,11,6,5,5
669,1814,2647,"f iel .if • . ..•• ' 0. ' • • , • ,* ..'•q447•1 • -- , .• :i'• . ..t.*: :•..• . . -. • ~. - •,,-,, . t.. • • , • / ..* .• - . • , . .• - .• - .s -•-,• . .. t, , • '42 _ •• . .3•11w.m.1e ''..-,_ _.-- . :,_,, _ ~; . +.0.c.-4.:: ','4 . ,.. ••-• ,~4",0.2843,7,7,[1814],1814,1814,1847,0,0,0,33
